Date_clean,Month,Year,Type,Country,Activity,Sex,Age,Injury,Fatal,Species,nombre,name,nom,iso2,iso3,phone_code
2016-07-08,7,2016,Unprovoked,Spain,walking,F,10.0,injury,N,angel,España,Spain,Espagne,ES,ESP,34
2016-07-08,7,2016,Boating,United States of America,fishing,M,,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-07-07,7,2016,Provoked,United States of America,fishing,M,59.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-07-07,7,2016,Boating,United States of America,fishing,M,,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-07-06,7,2016,Unprovoked,United States of America,swimming,F,42.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-07-04,7,2016,Provoked,Australia,fishing,M,34.0,injury,N,nurse,Australia,Australia,Australie,AU,AUS,61
2016-06-25,6,2016,Unprovoked,United States of America,surf,M,11.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-06-24,6,2016,Unprovoked,Colombia,diving,M,59.0,injury,N,caribbean reef,Colombia,Colombia,Colombie,CO,COL,57
2016-06-23,6,2016,Unprovoked,South Africa,fishing,M,43.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2016-06-21,6,2016,Unprovoked,United States of America,swimming,M,42.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-06-21,6,2016,Unprovoked,United States of America,walking,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-06-15,6,2016,Unprovoked,United States of America,surf,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-06-15,6,2016,Provoked,Australia,fishing,M,19.0,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2016-06-14,6,2016,Unprovoked,United States of America,swimming,F,6.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-06-11,6,2016,Unprovoked,United States of America,standing,M,19.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-06-07,6,2016,Invalid,United States of America,surf,M,27.0,no injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-06-05,6,2016,Unprovoked,United States of America,swimming,M,64.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-06-05,6,2016,Unprovoked,Australia,diving,F,60.0,fatal,Y,,Australia,Australia,Australie,AU,AUS,61
2016-06-04,6,2016,Unprovoked,Egypt,swimming,M,23.0,injury,N,mako,Egipto,Egypt,Egypte,EG,EGY,20
2016-06-02,6,2016,Unprovoked,Australia,fishing,M,,no injury,,bronze whaler,Australia,Australia,Australie,AU,AUS,61
2016-06-02,6,2016,Unprovoked,New Caledonia,surf,M,,injury,N,,Nueva Caledonia,New Caledonia,Nouvelle-Calédonie,NC,NCL,687
2016-05-31,5,2016,Unprovoked,Australia,surf,M,29.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2016-05-29,5,2016,Unprovoked,United States of America,swimming,M,13.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-05-22,5,2016,Unprovoked,United States of America,swimming,F,57.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-05-21,5,2016,Unprovoked,United States of America,swimming,F,22.0,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-05-21,5,2016,Unprovoked,United States of America,swimming,F,11.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-05-18,5,2016,Unprovoked,United States of America,swimming,M,48.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-05-03,5,2016,Unprovoked,United States of America,swimming,M,59.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-05-02,5,2016,Provoked,New Zealand,fishing,M,39.0,injury,N,mako,Nueva Zelanda,New Zealand,Nouvelle-Zélande,NZ,NZL,64
2016-04-25,4,2016,Unprovoked,Indonesia,surf,M,24.0,injury,N,bull,Indonesia,Indonesia,Indonésie,ID,IDN,62
2016-04-23,4,2016,Unprovoked,United States of America,surf,M,15.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-04-22,4,2016,Unprovoked,South Africa,surf,M,,no injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2016-04-19,4,2016,Unprovoked,Australia,swimming,M,12.0,injury,N,wobbegong,Australia,Australia,Australie,AU,AUS,61
2016-04-18,4,2016,Provoked,French Polynesia,fishing,M,22.0,injury,M,grey reef shark,Polinesia Francesa,French Polynesia,Polynésie française,PF,PYF,689
2016-04-18,4,2016,Provoked,French Polynesia,fishing,M,26.0,injury,N,grey reef shark,Polinesia Francesa,French Polynesia,Polynésie française,PF,PYF,689
2016-04-13,4,2016,Unprovoked,United States of America,fishing,M,26.0,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-04-09,4,2016,Unprovoked,New Caledonia,walking,F,69.0,fatal,Y,tiger,Nueva Caledonia,New Caledonia,Nouvelle-Calédonie,NC,NCL,687
2016-04-07,4,2016,Unprovoked,United States of America,fishing,M,34.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-03-31,3,2016,Unprovoked,United States of America,diving,F,46.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-03-30,3,2016,Unprovoked,Australia,surf,M,22.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2016-03-28,3,2016,Unprovoked,Australia,surf,M,41.0,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2016-03-13,3,2016,Invalid,United States of America,surf,,,no injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-03-11,3,2016,Unprovoked,United States of America,surf,M,19.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-03-10,3,2016,Unprovoked,Fiji,diving,M,45.0,fatal,Y,,Fiyi,Fiji,Fidji,FJ,FJI,679
2016-03-03,3,2016,Unprovoked,Australia,fishing,M,,injury,N,bronze whaler,Australia,Australia,Australie,AU,AUS,61
2016-03-02,3,2016,Unprovoked,Brazil,swimming,M,41.0,injury,N,tiger,Brasil,Brazil,Brésil,BR,BRA,55
2016-02-22,2,2016,Unprovoked,New Caledonia,surf,M,21.0,injury,N,,Nueva Caledonia,New Caledonia,Nouvelle-Calédonie,NC,NCL,687
2016-02-19,2,2016,Unprovoked,New Caledonia,fishing,M,31.0,injury,N,,Nueva Caledonia,New Caledonia,Nouvelle-Calédonie,NC,NCL,687
2016-02-12,2,2016,Unprovoked,Dominican Republic,walking,F,,injury,N,,República Dominicana,Dominican Republic,République Dominicaine,DO,DOM,1 809
2016-02-10,2,2016,Invalid,Australia,surf,M,,no injury,,,Australia,Australia,Australie,AU,AUS,61
2016-02-05,2,2016,Unprovoked,Australia,walking,F,45.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2016-02-04,2,2016,Unprovoked,Australia,surf,M,40.0,no injury,N,,Australia,Australia,Australie,AU,AUS,61
2016-02-02,2,2016,Unprovoked,Brazil,swimming,M,41.0,injury,N,tiger,Brasil,Brazil,Brésil,BR,BRA,55
2016-01-28,1,2016,Unprovoked,United States of America,surf,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-01-25,1,2016,Unprovoked,United States of America,surf,F,15.0,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-01-24,1,2016,Unprovoked,United States of America,fishing,M,,injury,N,bull,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-01-24,1,2016,Boating,United Arab Emirates,fishing,M,,no injury,N,mako,Emiratos Árabes Unidos,United Arab Emirates,Emirats Arabes Unis,AE,ARE,971
2016-01-23,1,2016,Unprovoked,United States of America,boating,M,48.0,no injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2016-01-11,1,2016,Unprovoked,Australia,surf,M,,injury,N,wobbegong,Australia,Australia,Australie,AU,AUS,61
2016-01-05,1,2016,Unprovoked,Australia,walking,M,11.0,injury,N,blacktip,Australia,Australia,Australie,AU,AUS,61
2016-01-02,1,2016,Unprovoked,Australia,fishing,M,31.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2015-12-26,12,2015,Boating,South Africa,fishing,M,,no injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2015-12-25,12,2015,Unprovoked,Spain,swimming,F,38.0,injury,N,silky,España,Spain,Espagne,ES,ESP,34
2015-12-22,12,2015,Unprovoked,United States of America,boating,M,71.0,no injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-12-21,12,2015,Unprovoked,Brazil,diving,M,32.0,injury,N,tiger,Brasil,Brazil,Brésil,BR,BRA,55
2015-12-19,12,2015,Unprovoked,Aruba,sea disaster,M,58.0,fatal,Y,,Aruba,Aruba,Aruba,AW,ABW,297
2015-12-13,12,2015,Boating,Australia,fishing,,,no injury,N,white,Australia,Australia,Australie,AU,AUS,61
2015-12-11,12,2015,Unprovoked,Bahamas,fishing,M,26.0,injury,N,bull,Bahamas,Bahamas,Bahamas,BS,BHS,1 242
2015-12-08,12,2015,Unprovoked,South Africa,swimming,F,22.0,injury,N,,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2015-11-20,11,2015,Unprovoked,Ecuador,diving,M,55.0,injury,N,galapagos,Ecuador,Ecuador,Equateur,EC,ECU,593
2015-11-16,11,2015,Unprovoked,United States of America,surf,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-11-15,11,2015,Unprovoked,United States of America,swimming,F,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-11-15,11,2015,Unprovoked,United States of America,surf,M,28.0,injury,N,spinner,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-11-10,11,2015,Unprovoked,Australia,surf,M,20.0,injury,N,bull,Australia,Australia,Australie,AU,AUS,61
2015-11-07,11,2015,Invalid,United States of America,surf,F,9.0,injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-11-03,11,2015,Unprovoked,United States of America,swimming,M,54.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-11-01,11,2015,Unprovoked,United States of America,walking,F,28.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-11-01,11,2015,Unprovoked,Mozambique,fishing,M,19.0,injury,N,,Mozambique,Mozambique,Mozambique,MZ,MOZ,258
2015-10-30,10,2015,Unprovoked,Australia,fishing,M,50.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2015-10-28,10,2015,Unprovoked,United States of America,surf,M,10.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-10-25,10,2015,Unprovoked,South Africa,surf,M,42.0,injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2015-10-21,10,2015,Unprovoked,United States of America,surf,M,21.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-10-19,10,2015,Unprovoked,United States of America,surf,M,21.0,injury,N,spinner,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-10-17,10,2015,Unprovoked,Mozambique,fishing,F,35.0,fatal,Y,,Mozambique,Mozambique,Mozambique,MZ,MOZ,258
2015-10-17,10,2015,Invalid,United States of America,surf,M,32.0,injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-10-17,10,2015,Unprovoked,United States of America,swimming,M,44.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-10-13,10,2015,Boating,United States of America,fishing,M,,no injury,N,hammerhead,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-10-09,10,2015,Unprovoked,United States of America,surf,F,9.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-10-09,10,2015,Unprovoked,United States of America,surf,M,25.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-10-08,10,2015,Unprovoked,Mozambique,fishing,M,,injury,N,,Mozambique,Mozambique,Mozambique,MZ,MOZ,258
2015-10-07,10,2015,Unprovoked,Australia,surf,M,18.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2015-10-05,10,2015,Unprovoked,United States of America,surf,M,22.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-10-05,10,2015,Unprovoked,United States of America,walking,M,13.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-10-04,10,2015,Unprovoked,United States of America,surf,M,14.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-29,9,2015,Unprovoked,United States of America,surf,M,22.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-26,9,2015,Unprovoked,Australia,diving,F,7.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2015-09-24,9,2015,Boating,United States of America,fishing,M,,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-20,9,2015,Unprovoked,United States of America,surf,M,14.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-20,9,2015,Unprovoked,United States of America,fishing,M,27.0,injury,N,tiger,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-20,9,2015,Unprovoked,United States of America,walking,M,12.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-19,9,2015,Boating,United States of America,fishing,M,,no injury,N,hammerhead,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-18,9,2015,Unprovoked,United States of America,swimming,M,,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-17,9,2015,Unprovoked,United States of America,surf,M,20.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-08,9,2015,Unprovoked,Australia,surf,M,42.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2015-09-06,9,2015,Unprovoked,United States of America,boating,F,50.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-05,9,2015,Provoked,United States of America,fishing,M,29.0,injury,N,hammerhead,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-09-04,9,2015,Unprovoked,Australia,surf,M,62.0,injury,N,white,Australia,Australia,Australie,AU,AUS,61
2015-09-01,9,2015,Unprovoked,Thailand,walking,F,37.0,injury,N,,Tailandia,Thailand,Thaïlande,TH,THA,66
2015-08-29,8,2015,Unprovoked,United States of America,surf,F,54.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-08-29,8,2015,Unprovoked,United States of America,surf,M,21.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-08-22,8,2015,Unprovoked,Australia,surf,M,38.0,injury,N,,Australia,Australia,Australie,AU,AUS,61
2015-08-20,8,2015,Unprovoked,United States of America,surf,M,15.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-08-19,8,2015,Unprovoked,United States of America,walking,F,10.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-08-18,8,2015,Boating,United States of America,fishing,M,22.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-08-18,8,2015,Invalid,Spain,swimming,M,10.0,injury,,,España,Spain,Espagne,ES,ESP,34
2015-08-10,8,2015,Provoked,United States of America,fishing,M,57.0,injury,N,hammerhead,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-07-31,7,2015,Unprovoked,Australia,surf,M,52.0,injury,N,white,Australia,Australia,Australie,AU,AUS,61
2015-07-28,7,2015,Unprovoked,Costa Rica,surf,M,47.0,injury,N,,Costa Rica,Costa Rica,Costa Rica,CR,CRI,506
2015-07-26,7,2015,Unprovoked,United States of America,surf,M,25.0,injury,N,blacktip,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-07-26,7,2015,Invalid,United States of America,swimming,F,35.0,injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-07-25,7,2015,Unprovoked,Australia,diving,M,46.0,fatal,Y,white,Australia,Australia,Australie,AU,AUS,61
2015-07-23,7,2015,Provoked,United States of America,fishing,M,31.0,no injury,N,mako,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-07-23,7,2015,Unprovoked,Australia,surf,M,40.0,injury,N,bronze whaler,Australia,Australia,Australie,AU,AUS,61
2015-07-19,7,2015,Unprovoked,South Africa,surf,M,34.0,no injury,N,white,Sudáfrica,South Africa,Afrique du Sud,ZA,ZAF,27
2015-07-10,7,2015,Unprovoked,United States of America,surf,M,38.0,no injury,N,white,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-07-08,7,2015,Invalid,United States of America,walking,M,39.0,injury,,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-07-04,7,2015,Unprovoked,Bahamas,fishing,F,23.0,injury,N,,Bahamas,Bahamas,Bahamas,BS,BHS,1 242
2015-07-03,7,2015,Unprovoked,Australia,surf,M,52.0,no injury,N,white,Australia,Australia,Australie,AU,AUS,61
2015-07-02,7,2015,Unprovoked,Australia,surf,M,32.0,injury,N,white,Australia,Australia,Australie,AU,AUS,61
2015-07-01,7,2015,Unprovoked,United States of America,swimming,M,68.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
2015-06-30,6,2015,Unprovoked,Australia,surf,M,,injury,N,,Australia,Australia,Australie,AU,AUS,61
2015-06-30,6,2015,Unprovoked,United States of America,swimming,M,12.0,injury,N,,Estados Unidos de América,United States of America,États-Unis d'Amérique,US,USA,1
